id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,acct_open_date,card_on_dark_web,credit_limit_int,year_pin_last_changed,expires
2243,1967,Amex,Credit,315253583009303,103,NO,1,03/2010,No,23900,2017-01-01,2012-04-01
3367,1967,Visa,Debit,4738213924782743,383,YES,2,06/2007,No,38120,2011-01-01,2020-09-01
5088,1967,Mastercard,Debit,5718325041563276,487,YES,1,10/2007,No,5753,2009-01-01,2019-03-01
3463,434,Amex,Credit,386984033021293,449,YES,2,06/2010,No,15500,2012-01-01,2021-01-01
885,434,Visa,Debit,4006144248025423,423,YES,2,01/2020,No,21916,2020-01-01,2022-04-01
886,434,Visa,Debit,4400720809625437,142,YES,1,01/2020,No,25579,2020-01-01,2020-02-01
1021,1076,Mastercard,Debit,5612519597863979,575,YES,1,02/2003,No,16144,2011-01-01,2023-07-01
5742,1076,Mastercard,Debit,5085325105432052,720,NO,1,11/2019,No,12535,2019-01-01,2024-05-01
3027,1076,Visa,Credit,4579975371658952,13,YES,2,05/2009,No,7600,2013-01-01,2020-06-01
3858,1076,Mastercard,Debit,5288183247403846,391,YES,1,07/2008,No,14514,2008-01-01,2017-12-01
2358,1076,Mastercard,Credit,5410016015074479,674,YES,2,03/2016,No,7500,2016-01-01,2020-01-01
6033,723,Visa,Credit,4783560032101206,606,YES,2,12/2010,No,9700,2011-01-01,2022-12-01
6071,723,Mastercard,Debit,5984424268414258,794,NO,1,12/2012,No,18450,2012-01-01,2021-02-01
3368,723,Visa,"Debit (Prepaid)",4455523301338734,617,YES,1,06/2007,No,65,2008-01-01,2021-05-01
232,723,Mastercard,Debit,5737194797232030,310,YES,2,01/2010,No,13529,2010-01-01,2023-02-01
1206,723,Discover,Credit,6155749284043206,616,YES,1,02/2010,No,10300,2013-01-01,2023-12-01
3524,1398,Mastercard,Credit,5061425671526062,21,NO,1,06/2011,No,20100,2012-01-01,2022-09-01
200,1398,Mastercard,"Debit (Prepaid)",5446786190259541,287,NO,2,01/2009,No,61,2016-01-01,2024-10-01
5222,1398,Visa,Credit,4784578119131333,526,YES,2,10/2010,No,18100,2010-01-01,2018-09-01
4930,1398,Mastercard,Debit,5225250785593496,71,YES,2,10/1997,No,34731,2011-01-01,2024-12-01
216,1398,Visa,Debit,4290693805811514,32,YES,1,01/2009,No,23392,2011-01-01,2016-09-01
3008,1464,Mastercard,"Debit (Prepaid)",5930584948662061,601,YES,2,05/2009,No,52,2012-01-01,2020-03-01
3677,1464,Mastercard,Debit,5357083238089201,131,YES,2,07/2002,No,24129,2018-01-01,2020-06-01
3432,1505,Mastercard,Debit,5060989844010070,181,NO,1,06/2009,No,27847,2011-01-01,2021-02-01
1686,1505,Mastercard,Credit,5197842817300174,763,YES,1,02/2020,No,12100,2020-01-01,2022-12-01
2446,1130,Mastercard,Debit,5813380740656058,778,YES,1,04/2003,No,15847,2010-01-01,2021-02-01
92,1130,Amex,Credit,366703189364969,3,YES,1,01/2006,No,13500,2010-01-01,2024-01-01
4004,1130,Visa,Credit,4831171485300764,704,YES,2,07/2012,No,11400,2012-01-01,2022-07-01
2667,62,Visa,Debit,4511173067957927,468,YES,2,04/2010,No,5520,2010-01-01,2022-08-01
3369,62,Visa,Debit,4228336071745123,445,NO,1,06/2007,No,1559,2010-01-01,2023-06-01
3262,62,Visa,Debit,4129299581714216,296,YES,2,06/2003,No,11836,2015-01-01,2022-06-01
55,62,Mastercard,Debit,5966550024798424,577,YES,1,01/2004,No,19211,2015-01-01,2024-09-01
5138,62,Visa,Debit,4984630717840065,910,YES,2,10/2008,No,5909,2012-01-01,2019-08-01
2425,62,Visa,Debit,4888494328219559,40,YES,2,04/2001,No,16410,2011-01-01,2018-04-01
5142,1623,Amex,Credit,336043262314937,467,YES,1,10/2009,No,13300,2009-01-01,2020-04-01
4417,1623,Visa,Credit,4874803935373541,840,YES,2,08/2013,No,9300,2013-01-01,2015-11-01
1687,1623,Mastercard,Credit,5430424247547757,262,YES,2,02/2020,No,7200,2020-01-01,2020-02-01
6061,1416,Visa,Credit,4317393372526102,837,YES,1,12/2011,No,11900,2011-01-01,2022-07-01
4891,1416,Visa,Credit,4959412347021856,714,YES,2,09/2015,No,10500,2015-01-01,2023-04-01
2363,1416,Mastercard,Debit,5254338671695551,492,YES,1,03/2017,No,14865,2017-01-01,2018-08-01
3779,1416,Mastercard,Debit,5694994900500570,517,YES,2,07/2006,No,15298,2009-01-01,2020-06-01
3204,1416,Mastercard,Debit,5804559102457694,32,YES,1,06/1996,No,23481,2012-01-01,2020-06-01
2951,1416,Visa,Credit,4093144761309722,231,YES,1,05/2007,No,14700,2014-01-01,2022-01-01
3254,1416,Mastercard,"Debit (Prepaid)",5765279389616526,43,YES,2,06/2003,No,47,2013-01-01,2024-07-01
4644,1416,Mastercard,Debit,5804202825966463,21,YES,1,09/2007,No,22625,2008-01-01,2023-08-01
2160,1998,Visa,"Debit (Prepaid)",4969817527377037,756,YES,1,03/2007,No,110,2007-01-01,2022-11-01
4892,1998,Visa,Debit,4138210173016904,76,YES,1,09/2015,No,328,2015-01-01,2021-06-01
1258,1998,Visa,Credit,4573665962578726,452,YES,2,02/2010,No,100,2011-01-01,2020-11-01
3263,1299,Visa,Credit,4515199158031467,329,YES,2,06/2003,No,8800,2016-01-01,2021-10-01
3913,1299,Visa,Debit,4372530411325673,694,YES,1,07/2009,No,3942,2016-01-01,2020-11-01
6010,303,Mastercard,Debit,5505845036892827,658,YES,1,12/2010,No,32488,2010-01-01,2021-10-01
4194,303,Amex,Credit,387958574593201,842,YES,1,08/2007,No,20000,2020-01-01,2021-08-01
149,303,Amex,Credit,336029900720764,696,NO,1,01/2008,No,14500,2011-01-01,2020-10-01
4783,303,Mastercard,Debit,5064319723077999,109,YES,1,09/2010,No,25900,2010-01-01,2023-01-01
984,303,Visa,Credit,4077302487318693,537,YES,1,02/2000,No,14800,2012-01-01,2022-01-01
4824,303,Visa,Credit,4554398515333303,112,YES,2,09/2011,No,15600,2011-01-01,2023-02-01
2122,1138,Mastercard,"Debit (Prepaid)",5579265768450761,223,YES,2,03/2006,No,51,2011-01-01,2020-02-01
3139,1138,Visa,Credit,4103345732677836,996,YES,2,05/2013,No,5600,2013-01-01,2022-08-01
5292,1138,Mastercard,Debit,5788572539288230,352,YES,2,10/2014,No,13235,2014-01-01,2021-01-01
5801,1750,Visa,"Debit (Prepaid)",4999469198380755,551,YES,2,12/2003,No,33,2010-01-01,2022-02-01
3714,1750,Mastercard,Debit,5117465520730134,950,YES,2,07/2004,No,34675,2018-01-01,2020-04-01
4476,1117,Visa,Debit,4416198606646677,143,YES,1,08/2018,No,19824,2018-01-01,2020-12-01
1162,1117,Visa,Debit,4101718321165426,388,YES,1,02/2008,No,9827,2009-01-01,2020-02-01
3827,1322,Visa,Credit,4303989107608841,515,YES,2,07/2007,No,9700,2009-01-01,2024-07-01
366,878,Amex,Credit,314664594016772,957,YES,2,01/2018,No,5400,2018-01-01,2023-05-01
2770,878,Mastercard,Debit,5016370406985584,313,YES,1,04/2017,No,12079,2017-01-01,2018-03-01
2290,609,Visa,Debit,4162004533229299,851,YES,2,03/2011,No,19436,2011-01-01,2020-07-01
2892,609,Visa,Credit,4979556172920761,507,YES,2,05/2005,No,10600,2005-01-01,2024-08-01
4215,609,Mastercard,Credit,5396816689935407,414,YES,1,08/2007,No,9600,2011-01-01,2023-03-01
641,761,Mastercard,Debit,5269665726380864,980,YES,1,01/2020,No,17500,2020-01-01,2020-04-01
1688,761,Mastercard,Debit,5190760062981855,810,YES,2,02/2020,No,21797,2020-01-01,2020-03-01
1689,761,Mastercard,Credit,5705900872232418,550,YES,1,02/2020,No,16700,2020-01-01,2022-06-01
409,761,Amex,Credit,318070021444265,160,YES,1,01/2020,No,8800,2020-01-01,2022-12-01
4183,1313,Mastercard,"Debit (Prepaid)",5983193668955521,265,YES,2,08/2006,No,87,2016-01-01,2021-05-01
4135,1313,Mastercard,Credit,5533719099929402,945,YES,2,08/2004,No,6000,2010-01-01,2007-09-01
3750,1558,Visa,Debit,4836616684752344,399,YES,2,07/2005,No,10182,2011-01-01,2021-07-01
4747,1558,Visa,Debit,4114768485287188,234,YES,1,09/2009,No,2566,2012-01-01,2023-03-01
642,399,Mastercard,Debit,5104427511153647,720,YES,1,01/2020,No,25693,2020-01-01,2021-09-01
4970,399,Mastercard,Debit,5034696278823231,154,YES,1,10/2002,No,43122,2011-01-01,2020-11-01
3696,325,Mastercard,Debit,5416630687506723,240,YES,2,07/2003,No,5793,2013-01-01,2023-03-01
5035,325,Visa,Debit,4355016101875996,864,YES,1,10/2005,No,2950,2014-01-01,2023-07-01
4019,325,Discover,Credit,6635329128734622,405,YES,1,07/2014,No,6600,2014-01-01,2015-03-01
2344,325,Mastercard,Debit,5157654602857024,61,YES,1,03/2015,No,21378,2015-01-01,2021-01-01
2843,689,Mastercard,Debit,5132514461067101,356,YES,1,05/2003,No,29283,2012-01-01,2007-12-01
4486,1763,Visa,Debit,4680710047774163,450,YES,1,09/1993,No,12220,2011-01-01,2020-05-01
4297,1763,Mastercard,Debit,5300904662487175,946,NO,1,08/2009,No,30096,2009-01-01,2021-03-01
643,1763,Mastercard,Debit,5773517601936211,656,YES,2,01/2020,No,12068,2020-01-01,2020-02-01
644,717,Mastercard,Debit,5903210987711411,288,YES,2,01/2020,No,10039,2020-01-01,2024-10-01
1690,717,Mastercard,"Debit (Prepaid)",5709214226013916,12,NO,2,02/2020,No,66,2020-01-01,2020-02-01
645,717,Mastercard,Debit,5408447393977144,466,YES,2,01/2020,No,22043,2020-01-01,2020-02-01
887,717,Visa,"Debit (Prepaid)",4668401810025170,651,YES,2,01/2020,No,56,2020-01-01,2022-06-01
5738,717,Mastercard,Credit,5444281905653215,74,YES,2,11/2018,No,7100,2018-01-01,2023-09-01
145,884,Visa,Debit,4603341026600188,611,YES,2,01/2007,No,1112,2013-01-01,2012-05-01
2237,884,Visa,Debit,4219385006716246,676,YES,2,03/2009,No,8643,2015-01-01,2023-07-01
4748,884,Visa,Credit,4376956078073122,45,YES,1,09/2009,No,8800,2012-01-01,2020-11-01
1373,884,Mastercard,"Debit (Prepaid)",5457193458056810,138,YES,2,02/2017,No,68,2017-01-01,2024-08-01
1022,1701,Mastercard,Debit,5659646110824731,243,YES,1,02/2003,No,6949,2008-01-01,2016-07-01
5900,1701,Mastercard,Debit,5046483953202631,440,YES,2,12/2007,No,8169,2007-01-01,2021-11-01
3009,1701,Mastercard,Credit,5172226378448321,648,YES,1,05/2009,No,6400,2010-01-01,2022-12-01
646,117,Mastercard,"Debit (Prepaid)",5858496467111392,491,NO,1,01/2020,No,45,2020-01-01,2023-09-01
647,117,Mastercard,Debit,5207888548617783,537,YES,2,01/2020,No,14759,2020-01-01,2020-01-01
1691,117,Mastercard,Debit,5365464128698342,127,YES,2,02/2020,No,5372,2020-01-01,2021-03-01
5466,126,Mastercard,Debit,5877150082253441,299,NO,1,11/2006,No,12059,2008-01-01,2023-12-01
2191,126,Mastercard,Debit,5486956731385318,963,YES,1,03/2008,No,13823,2011-01-01,2013-11-01
5497,126,Mastercard,Debit,5110177937842500,932,YES,1,11/2007,No,13555,2011-01-01,2023-04-01
5872,126,Visa,Debit,4662466858823442,280,YES,2,12/2006,No,7991,2009-01-01,2024-05-01
2935,1051,Mastercard,Debit,5601903712765469,584,YES,1,05/2007,No,25935,2012-01-01,2020-02-01
1692,1051,Mastercard,Credit,5158541599253887,471,YES,2,02/2020,No,14100,2020-01-01,2021-10-01
5988,462,Visa,Debit,4340145979701817,242,YES,1,12/2009,No,18290,2015-01-01,2024-09-01
2397,462,Visa,Debit,4428689481735989,698,YES,2,04/1994,No,15322,2009-01-01,2022-03-01
1259,462,Visa,"Debit (Prepaid)",4262959598704280,710,YES,1,02/2010,No,22,2013-01-01,2016-01-01
3957,462,Visa,Credit,4955210270382749,551,YES,2,07/2010,No,5700,2010-01-01,2024-11-01
76,462,Mastercard,Debit,5131584971414266,655,YES,2,01/2005,No,26303,2008-01-01,2010-04-01
1938,1454,Visa,Credit,4268635785571601,36,YES,2,02/2020,No,12400,2020-01-01,2021-01-01
1164,1454,Amex,Credit,379047099954355,178,YES,1,02/2009,No,8200,2009-01-01,2023-11-01
4481,467,Mastercard,Debit,5318644266130472,925,YES,2,08/2019,No,31741,2019-01-01,2021-01-01
4278,467,Visa,Credit,4112282514083000,619,YES,2,08/2008,No,14500,2010-01-01,2021-07-01
3914,467,Visa,Credit,4622003534052016,207,YES,2,07/2009,No,11200,2011-01-01,2024-03-01
2324,1802,Visa,Credit,4642554061349246,763,YES,2,03/2013,No,8400,2013-01-01,2020-02-01
5836,1802,Mastercard,Debit,5189892950843584,495,YES,2,12/2005,No,36920,2011-01-01,2017-10-01
5125,1563,Mastercard,Debit,5018455451330735,904,YES,3,10/2008,No,1129,2012-01-01,2024-11-01
3479,1563,Mastercard,Credit,5377821284992062,138,YES,1,06/2010,No,2900,2010-01-01,2022-11-01
4030,1563,Visa,Debit,4720829352602343,702,YES,2,07/2014,No,11902,2014-01-01,2017-04-01
2054,1563,Visa,Debit,4793063304202945,29,YES,1,03/2003,No,9290,2009-01-01,2023-10-01
1427,1235,Amex,Credit,389499805815638,391,YES,2,02/2020,No,11500,2020-01-01,2024-02-01
1693,587,Mastercard,"Debit (Prepaid)",5209314764335788,770,YES,1,02/2020,No,28,2020-01-01,2023-09-01
1694,587,Mastercard,Debit,5893624216668665,56,YES,2,02/2020,No,10365,2020-01-01,2023-05-01
5259,709,Mastercard,Debit,5953738621410056,144,YES,1,10/2012,No,27123,2012-01-01,2022-12-01
6121,709,Mastercard,Debit,5585130631780942,782,YES,2,12/2016,No,26564,2016-01-01,2021-07-01
2747,709,Mastercard,Debit,5810782752163021,359,YES,2,04/2015,No,19915,2015-01-01,2021-10-01
888,1036,Visa,Debit,4431855128075923,165,YES,1,01/2020,No,17446,2020-01-01,2022-10-01
1939,1036,Visa,Debit,4732750497887754,29,YES,2,02/2020,No,7330,2020-01-01,2021-08-01
1292,372,Visa,Debit,4391595396891553,346,YES,2,02/2011,No,10876,2011-01-01,2020-07-01
64,929,Amex,Credit,375292277672255,667,YES,2,01/2005,No,36200,2007-01-01,2021-03-01
2821,253,Visa,Credit,4198207686929974,480,YES,1,05/2001,No,800,2008-01-01,2021-03-01
6143,253,Mastercard,Debit,5482273460029161,79,NO,1,12/2019,No,24690,2019-01-01,2024-07-01
146,1549,Visa,"Debit (Prepaid)",4402937579552709,585,NO,2,01/2007,No,85,2018-01-01,2019-11-01
4825,1549,Visa,Credit,4003846186083987,474,YES,2,09/2011,No,8800,2011-01-01,2024-08-01
3780,1549,Mastercard,Credit,5682264285595888,798,YES,1,07/2006,No,14200,2009-01-01,2020-04-01
3264,1549,Visa,Debit,4443781290442851,841,NO,2,06/2003,No,40920,2015-01-01,2020-06-01
4784,1549,Mastercard,Debit,5831664882961727,915,YES,1,09/2010,No,29936,2011-01-01,2023-09-01
5054,529,Mastercard,"Debit (Prepaid)",5951526923211192,427,YES,1,10/2006,No,73,2009-01-01,2021-04-01
5734,529,Visa,Debit,4915211682981554,886,YES,1,11/2017,No,18558,2017-01-01,2022-10-01
2621,529,Visa,Credit,4065997009484970,446,YES,1,04/2009,No,9300,2013-01-01,2024-01-01
3114,529,Amex,Credit,348640265728493,591,YES,1,05/2012,No,4500,2012-01-01,2024-06-01
183,1306,Visa,Debit,4840631262367435,686,YES,2,01/2008,No,17120,2017-01-01,2023-09-01
4610,1306,Mastercard,Credit,5600916670945192,252,YES,1,09/2006,No,0,2010-01-01,2024-03-01
5901,1798,Mastercard,Debit,5255777164020505,678,YES,1,12/2007,No,14162,2015-01-01,2022-04-01
4656,1798,Amex,Credit,356971060636319,531,YES,1,09/2008,No,9000,2008-01-01,2023-08-01
1940,389,Visa,Debit,4898395876038302,574,YES,1,02/2020,No,18699,2020-01-01,2021-07-01
1695,389,Mastercard,Debit,5854024331185026,531,YES,2,02/2020,No,13979,2020-01-01,2024-04-01
648,389,Mastercard,Debit,5520710322024815,197,YES,1,01/2020,No,22218,2020-01-01,2023-12-01
356,1829,Mastercard,Debit,5993983094110299,784,NO,1,01/2016,No,19884,2016-01-01,2021-01-01
649,1829,Mastercard,Credit,5693261287915412,823,YES,1,01/2020,No,10700,2020-01-01,2020-02-01
1696,1829,Mastercard,Credit,5344350231485244,361,YES,1,02/2020,No,6600,2020-01-01,2024-07-01
650,1392,Mastercard,Debit,5409055666511641,923,NO,2,01/2020,No,12014,2020-01-01,2021-03-01
889,1392,Visa,Debit,4351233548162610,288,YES,2,01/2020,No,8227,2020-01-01,2023-06-01
651,1392,Mastercard,Credit,5550873515782737,556,YES,2,01/2020,No,10100,2020-01-01,2022-07-01
1941,1949,Visa,"Debit (Prepaid)",4739715375933692,229,YES,1,02/2020,No,38,2020-01-01,2021-08-01
359,1881,Visa,Debit,4584347378978298,249,YES,2,01/2016,No,18548,2016-01-01,2021-03-01
1036,1881,Mastercard,Debit,5301585827591730,529,YES,1,02/2004,No,19030,2007-01-01,2004-03-01
2540,1881,Mastercard,"Debit (Prepaid)",5449948874033393,208,YES,1,04/2007,No,94,2009-01-01,2009-10-01
5318,1881,Visa,Debit,4524007081801504,4,YES,1,10/2016,No,17583,2016-01-01,2023-12-01
2554,1881,Visa,Debit,4592017788097897,501,YES,1,04/2007,No,20943,2008-01-01,2021-09-01
4653,1881,Visa,Credit,4908654507582365,24,YES,2,09/2007,No,15800,2013-01-01,2020-04-01
410,1706,Amex,Credit,348111868266561,246,YES,1,01/2020,No,7300,2020-01-01,2021-09-01
4420,1706,Amex,Credit,375447713582380,91,YES,1,08/2014,No,10600,2014-01-01,2016-01-01
3915,848,Visa,Debit,4354185735186651,120,YES,1,07/2009,No,19113,2014-01-01,2020-01-01
5423,848,Amex,Credit,349882494435592,647,YES,1,11/2005,No,13700,2008-01-01,2023-01-01
3938,1044,Mastercard,Debit,5934234383814305,173,YES,2,07/2010,No,16317,2011-01-01,2020-05-01
3065,1112,Mastercard,Credit,5783231256300889,872,YES,1,05/2010,No,6000,2016-01-01,2015-02-01
5848,1112,Visa,Debit,4087524697172925,91,YES,2,12/2005,No,4909,2007-01-01,2020-05-01
4330,1112,Mastercard,Debit,5622555186345236,409,YES,2,08/2010,No,14702,2010-01-01,2013-08-01
652,1112,Mastercard,Debit,5912994287217501,291,YES,1,01/2020,No,10896,2020-01-01,2020-06-01
653,1112,Mastercard,Debit,5626395550412597,678,YES,1,01/2020,No,3526,2020-01-01,2023-04-01
5202,1112,Mastercard,Debit,5329917409393426,300,YES,2,10/2010,No,10083,2010-01-01,2024-03-01
5432,802,Mastercard,Credit,5444299345162204,480,YES,2,11/2005,No,18300,2014-01-01,2024-02-01
2291,802,Visa,Credit,4637446539727375,107,YES,2,03/2011,No,21400,2011-01-01,2021-05-01
5293,802,Mastercard,Debit,5564701470778719,739,YES,1,10/2014,No,20886,2014-01-01,2024-10-01
5676,802,Mastercard,Debit,5907261370634843,645,YES,1,11/2012,No,27701,2012-01-01,2024-07-01
233,859,Mastercard,Credit,5753025722639048,224,YES,2,01/2010,No,8800,2010-01-01,2023-09-01
2304,859,Mastercard,Debit,5224418160535170,724,YES,2,03/2012,No,20354,2012-01-01,2021-07-01
4014,859,Visa,Debit,4318671654054716,37,YES,2,07/2013,No,14695,2013-01-01,2020-10-01
3480,859,Mastercard,Debit,5947211336145075,807,YES,2,06/2010,No,16783,2011-01-01,2024-03-01
5223,441,Visa,Debit,4135867565103066,486,YES,1,10/2010,No,21087,2016-01-01,2024-12-01
4433,879,Mastercard,Debit,5798962665831209,304,YES,1,08/2014,No,10966,2014-01-01,2024-09-01
4500,879,Visa,Debit,4988862076390748,244,YES,2,09/1999,No,12184,2010-01-01,2024-08-01
2192,879,Mastercard,Credit,5674236311971700,955,YES,1,03/2008,No,5100,2015-01-01,2024-03-01
1942,1437,Visa,Debit,4854757670875227,239,YES,2,02/2020,No,30404,2020-01-01,2020-02-01
6062,1437,Visa,Debit,4035380547578392,750,YES,2,12/2011,No,13193,2011-01-01,2022-04-01
4385,1437,Visa,Credit,4504840142387818,344,YES,1,08/2011,No,11400,2019-01-01,2023-07-01
5818,1437,Mastercard,Debit,5809285273861427,79,YES,2,12/2004,No,16959,2014-01-01,2021-05-01
3195,1413,Mastercard,Debit,5135176048333370,832,YES,1,05/2017,No,14927,2017-01-01,2024-09-01
2754,1413,Visa,Debit,4793567137334721,45,NO,1,04/2015,No,13760,2015-01-01,2024-12-01
2255,1413,Mastercard,Debit,5875822666213917,269,YES,2,03/2010,No,17023,2011-01-01,2021-04-01
1104,1413,Discover,Credit,6945679421971452,816,YES,1,02/2007,No,6500,2014-01-01,2020-10-01
4673,1413,Mastercard,Debit,5703901298391167,436,YES,2,09/2008,No,15562,2016-01-01,2010-11-01
1182,1710,Mastercard,Debit,5130947171604512,342,YES,2,02/2009,No,17611,2011-01-01,2023-12-01
3502,1710,Visa,Credit,4945896135256781,82,YES,1,06/2010,No,11700,2014-01-01,2021-05-01
1363,1710,Discover,Credit,6449625285546786,985,YES,1,02/2016,No,6600,2016-01-01,2020-11-01
3353,1037,Mastercard,Debit,5281988379479420,313,YES,2,06/2007,No,4230,2008-01-01,2020-04-01
1303,1037,Mastercard,Credit,5669892249102759,518,YES,2,02/2012,No,7500,2012-01-01,2013-06-01
654,966,Mastercard,Debit,5612228528720084,458,YES,2,01/2020,No,1077,2020-01-01,2022-10-01
655,107,Mastercard,"Debit (Prepaid)",5738671537483072,427,YES,1,01/2020,No,98,2020-01-01,2021-09-01
2150,107,Mastercard,Credit,5527178999283012,561,YES,1,03/2007,No,5500,2015-01-01,2007-09-01
2708,107,Visa,Credit,4710429105538737,958,YES,2,04/2012,No,5500,2012-01-01,2015-04-01
5349,107,Mastercard,Debit,5069297201755228,922,NO,2,11/1996,No,9898,2011-01-01,2022-10-01
255,107,Visa,"Debit (Prepaid)",4664388076567373,796,NO,1,01/2010,No,66,2011-01-01,2022-03-01
2065,1247,Mastercard,Debit,5287003468674175,799,NO,2,03/2004,No,13095,2018-01-01,2022-10-01
1073,1247,Visa,Debit,4022230098961139,90,YES,1,02/2005,No,30822,2015-01-01,2021-05-01
3370,1247,Visa,Debit,4303658032034982,673,YES,2,06/2007,No,16764,2007-01-01,2023-04-01
5837,1247,Mastercard,Credit,5064938627957332,742,NO,2,12/2005,No,5700,2010-01-01,2022-05-01
5686,1247,Mastercard,Debit,5905151932957268,407,YES,1,11/2013,No,18482,2013-01-01,2023-07-01
890,700,Visa,"Debit (Prepaid)",4940531959877089,374,YES,2,01/2020,No,33,2020-01-01,2020-10-01
891,1363,Visa,Debit,4429857777537289,404,YES,2,01/2020,No,21692,2020-01-01,2020-01-01
656,1363,Mastercard,Credit,5607389851323321,557,YES,1,01/2020,No,11200,2020-01-01,2023-04-01
657,10,Mastercard,Debit,5686764662723286,113,YES,1,01/2020,No,24602,2020-01-01,2022-03-01
3405,10,Visa,Debit,4236022081985704,326,YES,2,06/2008,No,44390,2009-01-01,2016-10-01
3296,1725,Mastercard,Debit,5197218235211418,955,YES,2,06/2005,No,30950,2020-01-01,2021-01-01
4998,1725,Visa,Debit,4193057506301353,602,YES,1,10/2003,No,4723,2011-01-01,2023-06-01
2238,1725,Visa,Debit,4872357106200453,17,YES,1,03/2009,No,12325,2009-01-01,2021-05-01
2814,1725,Mastercard,"Debit (Prepaid)",5566680974439314,454,YES,2,05/2001,No,15,2009-01-01,2010-02-01
4999,1725,Visa,Debit,4119268573253939,247,YES,2,10/2003,No,28166,2015-01-01,2022-09-01
3525,1725,Mastercard,Debit,5810332499908324,932,YES,1,06/2011,No,14056,2011-01-01,2024-12-01
6011,1145,Mastercard,Debit,5350628456401491,382,YES,1,12/2010,No,35169,2012-01-01,2024-11-01
4331,1145,Mastercard,Credit,5309736298494191,728,YES,1,08/2010,No,17500,2011-01-01,2022-03-01
5444,1145,Visa,"Debit (Prepaid)",4443040432064205,861,YES,2,11/2005,No,33,2010-01-01,2012-03-01
2844,864,Mastercard,Credit,5404748709503428,943,NO,2,05/2003,No,18300,2008-01-01,2021-10-01
3526,864,Mastercard,Credit,5766890677028200,9,YES,3,06/2011,No,5700,2011-01-01,2022-12-01
4802,864,Visa,Credit,4544774001344065,527,YES,1,09/2010,No,19100,2015-01-01,2024-09-01
3649,1357,Amex,Credit,336494766392092,600,YES,2,07/1998,No,11100,2016-01-01,2020-11-01
5615,1357,Mastercard,Debit,5546537643480546,748,YES,2,11/2010,No,2833,2013-01-01,2021-02-01
2990,1357,Visa,Debit,4580468046825266,101,YES,1,05/2008,No,12833,2010-01-01,2012-04-01
5105,1357,Amex,Credit,305833889455873,198,YES,2,10/2008,No,7500,2008-01-01,2024-07-01
65,1357,Amex,Credit,302737588175602,900,YES,2,01/2005,No,14600,2014-01-01,2020-04-01
4611,1357,Mastercard,"Debit (Prepaid)",5042598887023376,909,YES,1,09/2006,No,100,2014-01-01,2017-08-01
4488,1357,Amex,Credit,323578133531197,404,YES,1,09/1995,No,8000,2003-01-01,2022-06-01
1044,1344,Visa,Credit,4937394377002273,20,YES,1,02/2004,No,5300,2007-01-01,2021-05-01
1027,1344,Visa,Debit,4386594468368100,765,YES,2,02/2003,No,22601,2010-01-01,2023-03-01
1697,1252,Mastercard,Debit,5873838154222952,759,YES,2,02/2020,No,27556,2020-01-01,2020-02-01
1943,1252,Visa,"Debit (Prepaid)",4725811445977510,276,YES,2,02/2020,No,29,2020-01-01,2020-08-01
1698,935,Mastercard,Debit,5081978309209093,860,YES,1,02/2020,No,19753,2020-01-01,2022-01-01
658,935,Mastercard,Debit,5743528973419482,702,YES,1,01/2020,No,15527,2020-01-01,2020-11-01
892,935,Visa,Debit,4025612938343507,547,NO,1,01/2020,No,16056,2020-01-01,2020-09-01
4349,1748,Visa,Debit,4658834560157747,222,YES,1,08/2010,No,9272,2011-01-01,2020-03-01
4971,1123,Mastercard,Credit,5936059093647862,739,YES,1,10/2002,No,9000,2010-01-01,2020-07-01
3010,1123,Mastercard,"Debit (Prepaid)",5789926821361976,833,YES,2,05/2009,No,83,2010-01-01,2021-04-01
4350,1123,Visa,Debit,4292936340098046,106,YES,2,08/2010,No,1394,2015-01-01,2016-04-01
125,546,Amex,Credit,391488790203553,195,YES,1,01/2007,No,17900,2010-01-01,2020-06-01
4813,546,Mastercard,Debit,5928320194768562,838,YES,2,09/2011,No,2559,2011-01-01,2016-08-01
4495,546,Mastercard,Debit,5632931851516080,688,YES,2,09/1998,No,9285,2013-01-01,2023-10-01
3433,430,Mastercard,"Debit (Prepaid)",5203903413139239,495,NO,2,06/2009,No,130,2009-01-01,2023-08-01
4351,430,Visa,Credit,4781372317032583,403,YES,1,08/2010,No,13400,2010-01-01,2023-02-01
150,430,Amex,Credit,320312548990885,628,YES,1,01/2008,No,9200,2009-01-01,2013-08-01
5768,430,Visa,Credit,4148787669895828,50,YES,1,12/2000,No,17700,2009-01-01,2022-08-01
2860,430,Mastercard,Debit,5346827663529174,54,NO,2,05/2004,No,37634,2006-01-01,2024-10-01
2265,61,Visa,Credit,4759060378229068,148,YES,1,03/2010,No,25200,2020-01-01,2024-08-01
2622,61,Visa,Debit,4251438588647763,177,YES,2,04/2009,No,27878,2011-01-01,2021-03-01
3503,61,Visa,Debit,4873170994873047,510,YES,2,06/2010,No,19264,2010-01-01,2021-12-01
5036,1621,Visa,Credit,4601495519183808,833,YES,1,10/2005,No,17000,2016-01-01,2012-04-01
1053,1621,Mastercard,Debit,5822238075477046,299,NO,2,02/2005,No,14681,2012-01-01,2008-12-01
2709,1621,Visa,Credit,4035574637806082,28,NO,3,04/2012,No,25100,2012-01-01,2020-04-01
